"score_type","score","cell_type"
"Terminal_exhaustion",0.440235142626289,"CD4 Temra"
"Terminal_exhaustion",0.43120161647725,"CD4 Temra"
"Terminal_exhaustion",0.47519086869332,"CD4 Temra"
"Terminal_exhaustion",0.545478975513885,"CD4 Temra"
"Terminal_exhaustion",0.433107381452627,"CD4 Temra"
"Terminal_exhaustion",0.445196748853905,"CD4 Temra"
"Terminal_exhaustion",0.427217810340247,"CD4 Temra"
"Terminal_exhaustion",0.41533396972422,"CD4 Temra"
"Terminal_exhaustion",0.395580784891356,"CD4 Temra"
"Terminal_exhaustion",0.493928290462606,"CD4 Temra"
"Terminal_exhaustion",0.476221890282842,"CD4 Temra"
"Terminal_exhaustion",0.421506899943748,"CD4 Temra"
"Terminal_exhaustion",0.44689595161408,"CD4 Temra"
"Terminal_exhaustion",0.423099596674099,"CD4 Temra"
"Terminal_exhaustion",0.416642431150713,"CD4 Temra"
"Terminal_exhaustion",0.503763656750046,"CD4 Temra"
"Terminal_exhaustion",0.415050546000728,"CD4 Temra"
"Terminal_exhaustion",0.506020830192426,"CD4 Temra"
"Terminal_exhaustion",0.377913663265228,"CD4 Temra"
"Terminal_exhaustion",0.459321208482721,"CD4 Temra"
"Terminal_exhaustion",0.455090823900471,"CD4 Temra"
"Terminal_exhaustion",0.437665726293608,"CD4 Temra"
"Terminal_exhaustion",0.465649577445856,"CD4 Temra"
"Terminal_exhaustion",0.439793565181642,"CD4 Temra"
"Terminal_exhaustion",0.328052668526961,"CD4 Tfh"
"Terminal_exhaustion",0.303706407716409,"CD4 Tfh"
"Terminal_exhaustion",0.258180203618905,"CD4 Tfh"
"Terminal_exhaustion",0.348414508927053,"CD4 Tfh"
"Terminal_exhaustion",0.349255464947662,"CD4 Tfh"
"Terminal_exhaustion",0.300395137525681,"CD4 Tfh"
"Terminal_exhaustion",0.314953810180661,"CD4 Tfh"
"Terminal_exhaustion",0.324467343344826,"CD4 Tfh"
"Terminal_exhaustion",0.316962117785661,"CD4 Tfh"
"Terminal_exhaustion",0.330233161037285,"CD4 Tfh"
"Terminal_exhaustion",0.313042669414204,"CD4 Tfh"
"Terminal_exhaustion",0.37601206400001,"CD4 Tfh"
"Terminal_exhaustion",0.298805869940796,"CD4 Tfh"
"Terminal_exhaustion",0.330155195437216,"CD4 Tfh"
"Terminal_exhaustion",0.322911907251059,"CD4 Tfh"
"Terminal_exhaustion",0.272684363997588,"CD4 Tfh"
"Terminal_exhaustion",0.301452414565142,"CD4 Tfh"
"Terminal_exhaustion",0.286971454862462,"CD4 Tfh"
"Terminal_exhaustion",0.304886014368265,"CD4 Tfh"
"Terminal_exhaustion",0.264982917820221,"CD4 Tfh"
"Terminal_exhaustion",0.343568936939269,"CD4 Tfh"
"Terminal_exhaustion",0.281167982400987,"CD4 Tfh"
"Terminal_exhaustion",0.360243980218109,"CD4 Tfh"
"Terminal_exhaustion",0.3275188953598,"CD4 Tfh"
"Terminal_exhaustion",0.327345050549377,"CD4 Tfh"
"Terminal_exhaustion",0.317008988312409,"CD4 Tfh"
"Terminal_exhaustion",0.303633393277046,"CD4 Tfh"
"Terminal_exhaustion",0.272486278887076,"CD4 Tfh"
"Terminal_exhaustion",0.291313830900725,"CD4 Tfh"
"Terminal_exhaustion",0.336251267818755,"CD4 Tfh"
"Terminal_exhaustion",0.301351596663568,"CD4 Tfh"
"Terminal_exhaustion",0.330990280281571,"CD4 Tfh"
"Terminal_exhaustion",0.327783200474508,"CD4 Tfh"
"Terminal_exhaustion",0.31679589895928,"CD4 Tfh"
"Terminal_exhaustion",0.272453139348043,"CD4 Tfh"
"Terminal_exhaustion",0.309819864586213,"CD4 Tfh"
"Terminal_exhaustion",0.321952165257481,"CD4 Tfh"
"Terminal_exhaustion",0.321534418375532,"CD4 Tfh"
"Terminal_exhaustion",0.316547931049389,"CD4 Tfh"
"Terminal_exhaustion",0.305802639406443,"CD4 Tfh"
"Terminal_exhaustion",0.346122709168677,"CD4 Tfh"
"Terminal_exhaustion",0.316794587157198,"CD4 Tfh"
"Terminal_exhaustion",0.331007891593358,"CD4 Tfh"
"Terminal_exhaustion",0.398252141644974,"CD4 Tfr"
"Terminal_exhaustion",0.335889648891053,"CD4 Tfr"
"Terminal_exhaustion",0.406201259557018,"CD4 Tfr"
"Terminal_exhaustion",0.317319266961143,"CD4 Tfr"
"Terminal_exhaustion",0.380190957823442,"CD4 Tfr"
"Terminal_exhaustion",0.374760858457356,"CD4 Tfr"
"Terminal_exhaustion",0.368206624117049,"CD4 Tfr"
"Terminal_exhaustion",0.342435650020162,"CD4 Tfr"
"Terminal_exhaustion",0.365511926705725,"CD4 Tfr"
"Terminal_exhaustion",0.334711300395835,"CD4 Tfr"
"Terminal_exhaustion",0.375369515285173,"CD4 Tfr"
"Terminal_exhaustion",0.349681179661694,"CD4 Tfr"
"Terminal_exhaustion",0.321327855779661,"CD4 Tfr"
"Terminal_exhaustion",0.388510917056153,"CD4 Tfr"
"Terminal_exhaustion",0.381017527877236,"CD4 Tfr"
"Terminal_exhaustion",0.342832389219307,"CD4 Tfr"
"Terminal_exhaustion",0.355842586588341,"CD4 Tfr"
"Terminal_exhaustion",0.312134328983943,"CD4 Tfr"
"Terminal_exhaustion",0.384144075304209,"CD4 Tfr"
"Terminal_exhaustion",0.326899637893493,"CD4 Tfr"
"Terminal_exhaustion",0.395924952655038,"CD4 Tfr"
"Terminal_exhaustion",0.372630793408539,"CD4 Tfr"
"Terminal_exhaustion",0.354369993971883,"CD4 Tfr"
"Terminal_exhaustion",0.39214799410661,"CD4 Tfr"
"Terminal_exhaustion",0.392625888834365,"CD4 Tfr"
"Terminal_exhaustion",0.389111252636574,"CD4 Tfr"
"Terminal_exhaustion",0.36392587200755,"CD4 Tfr"
"Terminal_exhaustion",0.332529919227171,"CD4 Tfr"
"Terminal_exhaustion",0.340367166008969,"CD4 Tfr"
"Terminal_exhaustion",0.365188048055977,"CD4 Tfr"
"Terminal_exhaustion",0.372075692293118,"CD4 Tfr"
"Terminal_exhaustion",0.347169806110865,"CD4 Tfr"
"Terminal_exhaustion",0.375116526146678,"CD4 Tfr"
"Terminal_exhaustion",0.377708825124882,"CD4 Tfr"
"Terminal_exhaustion",0.335931226742014,"CD4 Tfr"
"Terminal_exhaustion",0.669009430784893,"CD4 Th1"
"Terminal_exhaustion",0.734912782710593,"CD4 Th1"
"Terminal_exhaustion",0.716312263172682,"CD4 Th1"
"Terminal_exhaustion",0.75362943264502,"CD4 Th1"
"Terminal_exhaustion",0.74714055130168,"CD4 Th1"
"Terminal_exhaustion",0.702250060069595,"CD4 Th1"
"Terminal_exhaustion",0.720371230088837,"CD4 Th1"
"Terminal_exhaustion",0.760311075593259,"CD4 Th1"
"Terminal_exhaustion",0.751627096044804,"CD4 Th1"
"Terminal_exhaustion",0.738511291025987,"CD4 Th1"
"Terminal_exhaustion",0.698188234000094,"CD4 Th1"
"Terminal_exhaustion",0.732648666042682,"CD4 Th1"
"Terminal_exhaustion",0.708496593816571,"CD4 Th1"
"Terminal_exhaustion",0.724232170603827,"CD4 Th1"
"Terminal_exhaustion",0.758683809121626,"CD4 Th1"
"Terminal_exhaustion",0.696394986726425,"CD4 Th1"
"Terminal_exhaustion",0.753230991311661,"CD4 Th1"
"Terminal_exhaustion",0.710415430773137,"CD4 Th1"
"Terminal_exhaustion",0.642206447587015,"CD4 Th1"
"Terminal_exhaustion",0.749447678952671,"CD4 Th1"
"Terminal_exhaustion",0.713418730821508,"CD4 Th1"
"Terminal_exhaustion",0.748468305466011,"CD4 Th1"
"Terminal_exhaustion",0.741682131408001,"CD4 Th1"
"Terminal_exhaustion",0.733675493883928,"CD4 Th1"
"Terminal_exhaustion",0.711920499005087,"CD4 Th1"
"Terminal_exhaustion",0.741672777049178,"CD4 Th1"
"Terminal_exhaustion",0.724960450466012,"CD4 Th1"
"Terminal_exhaustion",0.696097194689599,"CD4 Th1"
"Terminal_exhaustion",0.749391268887668,"CD4 Th1"
"Terminal_exhaustion",0.716446998385851,"CD4 Th1"
"Terminal_exhaustion",0.697115679917923,"CD4 Th1"
"Terminal_exhaustion",0.699289321745972,"CD4 Th1"
"Terminal_exhaustion",0.747008105637379,"CD4 Th1"
"Terminal_exhaustion",0.719301868856278,"CD4 Th1"
"Terminal_exhaustion",0.693598895893982,"CD4 Th1"
"Terminal_exhaustion",0.693912378209801,"CD4 Th1"
"Terminal_exhaustion",0.703998212014077,"CD4 Th1"
"Terminal_exhaustion",0.722402663757428,"CD4 Th1"
"Terminal_exhaustion",0.746319524564854,"CD4 Th1"
"Terminal_exhaustion",0.725841830867869,"CD4 Th1"
"Terminal_exhaustion",0.72335082731262,"CD4 Th1"
"Terminal_exhaustion",0.747397957552731,"CD4 Th1"
"Terminal_exhaustion",0.689654276898305,"CD4 Th1"
"Terminal_exhaustion",0.715109004602046,"CD4 Th1"
"Terminal_exhaustion",0.717722833675038,"CD4 Th1"
"Terminal_exhaustion",0.699425871223516,"CD4 Th1"
"Terminal_exhaustion",0.716321800646671,"CD4 Th1"
"Terminal_exhaustion",0.666706419932051,"CD4 Th1"
"Terminal_exhaustion",0.703844716837241,"CD4 Th1"
"Terminal_exhaustion",0.728309214274361,"CD4 Th1"
"Terminal_exhaustion",0.760888432899181,"CD4 Th1"
"Terminal_exhaustion",0.770815858250108,"CD4 Th1"
"Terminal_exhaustion",0.711101996429771,"CD4 Th1"
"Terminal_exhaustion",0.797218497241274,"CD4 Th1"
"Terminal_exhaustion",0.541390053212794,"CD4 Th17"
"Terminal_exhaustion",0.559584230567958,"CD4 Th17"
"Terminal_exhaustion",0.539039951025545,"CD4 Th17"
"Terminal_exhaustion",0.570170405094046,"CD4 Th17"
"Terminal_exhaustion",0.511438370567304,"CD4 Th17"
"Terminal_exhaustion",0.562490703377088,"CD4 Th17"
"Terminal_exhaustion",0.534168987880597,"CD4 Th17"
"Terminal_exhaustion",0.526232104869432,"CD4 Th17"
"Terminal_exhaustion",0.497967750543157,"CD4 Th17"
"Terminal_exhaustion",0.531441423968737,"CD4 Th17"
"Terminal_exhaustion",0.543440347136394,"CD4 Th17"
"Terminal_exhaustion",0.539063572184615,"CD4 Th17"
"Terminal_exhaustion",0.543553669390897,"CD4 Th17"
"Terminal_exhaustion",0.553416858091704,"CD4 Th17"
"Terminal_exhaustion",0.532124943096282,"CD4 Th17"
"Terminal_exhaustion",0.556044780710383,"CD4 Th17"
"Terminal_exhaustion",0.535897833108793,"CD4 Th17"
"Terminal_exhaustion",0.549128724080526,"CD4 Th17"
"Terminal_exhaustion",0.535228030482789,"CD4 Th17"
"Terminal_exhaustion",0.500278102630477,"CD4 Th17"
"Terminal_exhaustion",0.516375101378945,"CD4 Th17"
"Terminal_exhaustion",0.552740200121264,"CD4 Th17"
"Terminal_exhaustion",0.576109743365024,"CD4 Th17"
"Terminal_exhaustion",0.551655672446691,"CD4 Th17"
"Terminal_exhaustion",0.482458757491662,"CD4 Th17"
"Terminal_exhaustion",0.507618920014932,"CD4 Th17"
"Terminal_exhaustion",0.568799185927793,"CD4 Th17"
"Terminal_exhaustion",0.526181054468438,"CD4 Th17"
"Terminal_exhaustion",0.594585830106466,"CD4 Th17"
"Terminal_exhaustion",0.544592963748362,"CD4 Th17"
"Terminal_exhaustion",0.564008166749055,"CD4 Th17"
"Terminal_exhaustion",0.53184624856444,"CD4 Th17"
"Terminal_exhaustion",0.535120114931298,"CD4 Th17"
"Terminal_exhaustion",0.507647258819117,"CD4 Th17"
"Terminal_exhaustion",0.46393436384647,"CD4 Th17"
"Terminal_exhaustion",0.550362304990929,"CD4 Th17"
"Terminal_exhaustion",0.558699598943465,"CD4 Th17"
"Terminal_exhaustion",0.508571363244925,"CD4 Th17"
"Terminal_exhaustion",0.523328872990191,"CD4 Th17"
"Terminal_exhaustion",0.532189912420562,"CD4 Th17"
"Terminal_exhaustion",0.541869273630392,"CD4 Th17"
"Terminal_exhaustion",0.55558891718797,"CD4 Th17"
"Terminal_exhaustion",0.586266870896969,"CD4 Th17"
"Terminal_exhaustion",0.562144678110089,"CD4 Th17"
"Terminal_exhaustion",0.512993974876856,"CD4 Th17"
"Terminal_exhaustion",0.534510547622561,"CD4 Th17"
"Terminal_exhaustion",0.279203456993535,"CD4 Tn"
"Terminal_exhaustion",0.263380561376176,"CD4 Tn"
"Terminal_exhaustion",0.255306953164079,"CD4 Tn"
"Terminal_exhaustion",0.272880709579229,"CD4 Tn"
"Terminal_exhaustion",0.248927511396412,"CD4 Tn"
"Terminal_exhaustion",0.27301646015087,"CD4 Tn"
"Terminal_exhaustion",0.297174283933933,"CD4 Tn"
"Terminal_exhaustion",0.277334960316352,"CD4 Tn"
"Terminal_exhaustion",0.264733872207568,"CD4 Tn"
"Terminal_exhaustion",0.260559307098814,"CD4 Tn"
"Terminal_exhaustion",0.278808134672832,"CD4 Tn"
"Terminal_exhaustion",0.276474513499583,"CD4 Tn"
"Terminal_exhaustion",0.235965662438895,"CD4 Tn"
"Terminal_exhaustion",0.251696260232988,"CD4 Tn"
"Terminal_exhaustion",0.27425002779469,"CD4 Tn"
"Terminal_exhaustion",0.281654478596526,"CD4 Tn"
"Terminal_exhaustion",0.258341060000118,"CD4 Tn"
"Terminal_exhaustion",0.257788774651324,"CD4 Tn"
"Terminal_exhaustion",0.300799304998673,"CD4 Tn"
"Terminal_exhaustion",0.267710251779017,"CD4 Tn"
"Terminal_exhaustion",0.251363772953455,"CD4 Tn"
"Terminal_exhaustion",0.276643394094753,"CD4 Tn"
"Terminal_exhaustion",0.300073426717649,"CD4 Tn"
"Terminal_exhaustion",0.268470966214646,"CD4 Tn"
"Terminal_exhaustion",0.265024717243166,"CD4 Tn"
"Terminal_exhaustion",0.258740105327918,"CD4 Tn"
"Terminal_exhaustion",0.297805976562215,"CD4 Tn"
"Terminal_exhaustion",0.272480741589532,"CD4 Tn"
"Terminal_exhaustion",0.260868202030396,"CD4 Tn"
"Terminal_exhaustion",0.270006435656821,"CD4 Tn"
"Terminal_exhaustion",0.257353458715239,"CD4 Tn"
"Terminal_exhaustion",0.273697096568972,"CD4 Tn"
"Terminal_exhaustion",0.283438381524576,"CD4 Tn"
"Terminal_exhaustion",0.274515856854625,"CD4 Tn"
"Terminal_exhaustion",0.292697287091576,"CD4 Tn"
"Terminal_exhaustion",0.274579608833046,"CD4 Tn"
"Terminal_exhaustion",0.281301454107019,"CD4 Tn"
"Terminal_exhaustion",0.258954786399927,"CD4 Tn"
"Terminal_exhaustion",0.258650186863321,"CD4 Tn"
"Terminal_exhaustion",0.246559546257515,"CD4 Tn"
"Terminal_exhaustion",0.258620526984846,"CD4 Tn"
"Terminal_exhaustion",0.276208815490208,"CD4 Tn"
"Terminal_exhaustion",0.280302517280367,"CD4 Tn"
"Terminal_exhaustion",0.254235429404313,"CD4 Tn"
"Terminal_exhaustion",0.249031597213082,"CD4 Tn"
"Terminal_exhaustion",0.262534609665686,"CD4 Tn"
"Terminal_exhaustion",0.233933226870521,"CD4 Tn"
"Terminal_exhaustion",0.262336712529896,"CD4 Tn"
"Terminal_exhaustion",0.269668930269493,"CD4 Tn"
"Terminal_exhaustion",0.275486343368703,"CD4 Tn"
"Terminal_exhaustion",0.251114857990531,"CD4 Tn"
"Terminal_exhaustion",0.264034738183154,"CD4 Tn"
"Terminal_exhaustion",0.270180038701196,"CD4 Tn"
"Terminal_exhaustion",0.257991428260754,"CD4 Tn"
"Terminal_exhaustion",0.260954645473739,"CD4 Tn"
"Terminal_exhaustion",0.240759891070776,"CD4 Tn"
"Terminal_exhaustion",0.261319455209319,"CD4 Tn"
"Terminal_exhaustion",0.295646456295258,"CD4 Tn"
"Terminal_exhaustion",0.266149168421385,"CD4 Tn"
"Terminal_exhaustion",0.240283730794597,"CD4 Tn"
"Terminal_exhaustion",0.271997978667397,"CD4 Tn"
"Terminal_exhaustion",0.273376551513191,"CD4 Tn"
"Terminal_exhaustion",0.292892228543366,"CD4 Tn"
"Terminal_exhaustion",0.2666411294453,"CD4 Tn"
"Terminal_exhaustion",0.265469626621485,"CD4 Tn"
"Terminal_exhaustion",0.266579535763942,"CD4 Tn"
"Terminal_exhaustion",0.250402594150916,"CD4 Tn"
"Terminal_exhaustion",0.271745172952254,"CD4 Tn"
"Terminal_exhaustion",0.271367065482338,"CD4 Tn"
"Terminal_exhaustion",0.277199653232364,"CD4 Tn"
"Terminal_exhaustion",0.269005405265174,"CD4 Tn"
"Terminal_exhaustion",0.28233180826199,"CD4 Tn"
"Terminal_exhaustion",0.274997270989964,"CD4 Tn"
"Terminal_exhaustion",0.272406951177813,"CD4 Tn"
"Terminal_exhaustion",0.283159842694193,"CD4 Tn"
"Terminal_exhaustion",0.255939436853552,"CD4 Tn"
"Terminal_exhaustion",0.262638265573247,"CD4 Tn"
"Terminal_exhaustion",0.24701421324536,"CD4 Tn"
"Terminal_exhaustion",0.247307798588739,"CD4 Tn"
"Terminal_exhaustion",0.278186045587204,"CD4 Tn"
"Terminal_exhaustion",0.279208393586409,"CD4 Tn"
"Terminal_exhaustion",0.258972430725644,"CD4 Tn"
"Terminal_exhaustion",0.269234499066113,"CD4 Tn"
"Terminal_exhaustion",0.26744347448409,"CD4 Tn"
"Terminal_exhaustion",0.255707827626683,"CD4 Tn"
"Terminal_exhaustion",0.241481886059368,"CD4 Tn"
"Terminal_exhaustion",0.29899940111461,"CD4 Tn"
"Terminal_exhaustion",0.290460291887367,"CD4 Tn"
"Terminal_exhaustion",0.282534981266083,"CD4 Tn"
"Terminal_exhaustion",0.295506517970693,"CD4 Tn"
"Terminal_exhaustion",0.287931059725643,"CD4 Tn"
"Terminal_exhaustion",0.284473603825996,"CD4 Tn"
"Terminal_exhaustion",0.289038830463744,"CD4 Tn"
"Terminal_exhaustion",0.296951556922847,"CD4 Tn"
"Terminal_exhaustion",0.345215665555948,"CD4 Treg"
"Terminal_exhaustion",0.367244753868917,"CD4 Treg"
"Terminal_exhaustion",0.319076360582792,"CD4 Treg"
"Terminal_exhaustion",0.341138171929633,"CD4 Treg"
"Terminal_exhaustion",0.356247170778609,"CD4 Treg"
"Terminal_exhaustion",0.363198473304201,"CD4 Treg"
"Terminal_exhaustion",0.366781219543138,"CD4 Treg"
"Terminal_exhaustion",0.365371407824074,"CD4 Treg"
"Terminal_exhaustion",0.377473195331512,"CD4 Treg"
"Terminal_exhaustion",0.366448597860354,"CD4 Treg"
"Terminal_exhaustion",0.36670943828496,"CD4 Treg"
"Terminal_exhaustion",0.362949545756289,"CD4 Treg"
"Terminal_exhaustion",0.359380063771559,"CD4 Treg"
"Terminal_exhaustion",0.361347389615812,"CD4 Treg"
"Terminal_exhaustion",0.364259612060862,"CD4 Treg"
"Terminal_exhaustion",0.354016002411014,"CD4 Treg"
"Terminal_exhaustion",0.379659188400205,"CD4 Treg"
"Terminal_exhaustion",0.375459025778487,"CD4 Treg"
"Terminal_exhaustion",0.355536790840729,"CD4 Treg"
"Terminal_exhaustion",0.397018431708339,"CD4 Treg"
"Terminal_exhaustion",0.381961677770427,"CD4 Treg"
"Terminal_exhaustion",0.374932888186137,"CD4 Treg"
"Terminal_exhaustion",0.366833200098501,"CD4 Treg"
"Terminal_exhaustion",0.381535241288509,"CD4 Treg"
"Terminal_exhaustion",0.353446168481805,"CD4 Treg"
"Terminal_exhaustion",0.365112111584352,"CD4 Treg"
"Terminal_exhaustion",0.350291422116429,"CD4 Treg"
"Terminal_exhaustion",0.356946403286915,"CD4 Treg"
"Terminal_exhaustion",0.344568431498235,"CD4 Treg"
"Terminal_exhaustion",0.373512066159751,"CD4 Treg"
"Terminal_exhaustion",0.333040460661622,"CD4 Treg"
"Terminal_exhaustion",0.375234527011847,"CD4 Treg"
"Terminal_exhaustion",0.342862892619207,"CD4 Treg"
"Terminal_exhaustion",0.372842391056502,"CD4 Treg"
"Terminal_exhaustion",0.394154283610432,"CD4 Treg"
"Terminal_exhaustion",0.352325564020365,"CD4 Treg"
"Terminal_exhaustion",0.375991654086449,"CD4 Treg"
"Terminal_exhaustion",0.394769442112601,"CD4 Treg"
"Terminal_exhaustion",0.364824503923064,"CD4 Treg"
"Terminal_exhaustion",0.359866661101658,"CD4 Treg"
"Terminal_exhaustion",0.359772842955257,"CD4 Treg"
"Terminal_exhaustion",0.348975472674081,"CD4 Treg"
"Terminal_exhaustion",0.367679393166177,"CD4 Treg"
"Terminal_exhaustion",0.364819331730012,"CD4 Treg"
"Terminal_exhaustion",0.373185734776593,"CD4 Treg"
"Terminal_exhaustion",0.3598438095611,"CD4 Treg"
"Terminal_exhaustion",0.380608047496298,"CD4 Treg"
"Terminal_exhaustion",0.367491809583356,"CD4 Treg"
"Terminal_exhaustion",0.332439995606243,"CD4 Treg"
"Terminal_exhaustion",0.353297305708058,"CD4 Treg"
"Terminal_exhaustion",0.364655786326642,"CD4 Treg"
"Terminal_exhaustion",0.359076408814529,"CD4 Treg"
"Terminal_exhaustion",0.364149114862778,"CD4 Treg"
"Terminal_exhaustion",0.355054162039324,"CD4 Treg"
"Terminal_exhaustion",0.333857870101298,"CD4 Treg"
"Terminal_exhaustion",0.362445252902019,"CD4 Treg"
"Terminal_exhaustion",0.385722252028808,"CD4 Treg"
"Terminal_exhaustion",0.391030093562208,"CD4 Treg"
"Terminal_exhaustion",0.349305088477727,"CD4 Treg"
"Terminal_exhaustion",0.37299880615168,"CD4 Treg"
"Terminal_exhaustion",0.368917692152395,"CD4 Treg"
"Terminal_exhaustion",0.358667944411626,"CD4 Treg"
"Terminal_exhaustion",0.355064191581891,"CD4 Treg"
"Terminal_exhaustion",0.359410495803659,"CD4 Treg"
"Terminal_exhaustion",0.367899200710554,"CD4 Treg"
"Terminal_exhaustion",0.344920876958423,"CD4 Treg"
"Terminal_exhaustion",0.351626675964543,"CD4 Treg"
"Terminal_exhaustion",0.348698106724007,"CD4 Treg"
"Terminal_exhaustion",0.362705670447392,"CD4 Treg"
"Terminal_exhaustion",0.373431369005582,"CD4 Treg"
"Terminal_exhaustion",0.383559823587274,"CD4 Treg"
"Terminal_exhaustion",0.320546919144273,"CD4 Treg"
"Terminal_exhaustion",0.338765667046885,"CD4 Treg"
"Terminal_exhaustion",0.523451593808096,"CD4 Treg"
"Terminal_exhaustion",0.539939866637345,"CD4 Treg"
"Terminal_exhaustion",0.516548001418585,"CD4 Treg"
"Terminal_exhaustion",0.50717524173441,"CD4 Treg"
"Terminal_exhaustion",0.507688964721734,"CD4 Treg"
"Terminal_exhaustion",0.531413005735525,"CD4 Treg"
"Terminal_exhaustion",0.511869167614628,"CD4 Treg"
"Terminal_exhaustion",0.537049409708258,"CD4 Treg"
"Terminal_exhaustion",0.512803982894352,"CD4 Treg"
"Terminal_exhaustion",0.519257884607341,"CD4 Treg"
"Terminal_exhaustion",0.507656514180185,"CD4 Treg"
"Terminal_exhaustion",0.523369527493656,"CD4 Treg"
"Terminal_exhaustion",0.509564236794113,"CD4 Treg"
"Terminal_exhaustion",0.519643521640518,"CD4 Treg"
"Terminal_exhaustion",0.524384717907791,"CD4 Treg"
"Terminal_exhaustion",0.512036835390965,"CD4 Treg"
"Terminal_exhaustion",0.500448134424281,"CD4 Treg"
"Terminal_exhaustion",0.516691171764356,"CD4 Treg"
"Terminal_exhaustion",0.508767451698931,"CD4 Treg"
"Terminal_exhaustion",0.524984309594435,"CD4 Treg"
"Terminal_exhaustion",0.525434622966916,"CD4 Treg"
"Terminal_exhaustion",0.51049259005176,"CD4 Treg"
"Terminal_exhaustion",0.518768280142884,"CD4 Treg"
"Terminal_exhaustion",0.527807026897495,"CD4 Treg"
"Terminal_exhaustion",0.53227207768882,"CD4 Treg"
"Terminal_exhaustion",0.517740911977096,"CD4 Treg"
"Terminal_exhaustion",0.523038618098173,"CD4 Treg"
"Terminal_exhaustion",0.515196642275664,"CD4 Treg"
"Terminal_exhaustion",0.510925854632264,"CD4 Treg"
"Terminal_exhaustion",0.508719911394018,"CD4 Treg"
"Terminal_exhaustion",0.54493685277955,"CD4 Treg"
"Terminal_exhaustion",0.526553140679618,"CD4 Treg"
"Terminal_exhaustion",0.509981869160912,"CD4 Treg"
"Terminal_exhaustion",0.56391866573099,"CD4 Treg"
"Terminal_exhaustion",0.527070786992458,"CD4 Treg"
"Terminal_exhaustion",0.524328588050586,"CD4 Treg"
"Terminal_exhaustion",0.529814661653711,"CD4 Treg"
"Terminal_exhaustion",0.531332346374771,"CD4 Treg"
"Terminal_exhaustion",0.521869714365795,"CD4 Treg"
"Terminal_exhaustion",0.527556963697167,"CD4 Treg"
"Terminal_exhaustion",0.491844031295396,"CD4 Treg"
"Terminal_exhaustion",0.515734650666063,"CD4 Treg"
"Terminal_exhaustion",0.526186553922403,"CD4 Treg"
"Terminal_exhaustion",0.502570089160128,"CD4 Treg"
"Terminal_exhaustion",0.493840196300552,"CD4 Treg"
"Terminal_exhaustion",0.507334726914901,"CD4 Treg"
"Terminal_exhaustion",0.500637593915285,"CD4 Treg"
"Terminal_exhaustion",0.504222110842096,"CD4 Treg"
"Terminal_exhaustion",0.533906679837082,"CD4 Treg"
"Terminal_exhaustion",0.501005148147565,"CD4 Treg"
"Terminal_exhaustion",0.485299055101171,"CD4 Treg"
"Terminal_exhaustion",0.524965844999805,"CD4 Treg"
"Terminal_exhaustion",0.521910100320696,"CD4 Treg"
"Terminal_exhaustion",0.5246085684691,"CD4 Treg"
"Terminal_exhaustion",0.499230644874421,"CD4 Treg"
"Terminal_exhaustion",0.517518420897021,"CD4 Treg"
"Terminal_exhaustion",0.492115352832336,"CD4 Treg"
"Terminal_exhaustion",0.519952360491533,"CD4 Treg"
"Terminal_exhaustion",0.499922896224643,"CD4 Treg"
"Terminal_exhaustion",0.543121150729116,"CD4 Treg"
"Terminal_exhaustion",0.503879619955696,"CD4 Treg"
"Terminal_exhaustion",0.502935093534799,"CD4 Treg"
"Terminal_exhaustion",0.551379587246641,"CD4 Treg"
"Terminal_exhaustion",0.509906995889782,"CD4 Treg"
"Terminal_exhaustion",0.522496777287981,"CD4 Treg"
"Terminal_exhaustion",0.52759734056785,"CD4 Treg"
"Terminal_exhaustion",0.503235821850072,"CD4 Treg"
"Terminal_exhaustion",0.513482841850839,"CD4 Treg"
"Terminal_exhaustion",0.522271473762428,"CD4 Treg"
"Terminal_exhaustion",0.509853800531895,"CD4 Treg"
"Terminal_exhaustion",0.50383800407676,"CD4 Treg"
"Terminal_exhaustion",0.536094198148153,"CD4 Treg"
"Terminal_exhaustion",0.515144816956507,"CD4 Treg"
"Terminal_exhaustion",0.514206392927638,"CD4 Treg"
"Terminal_exhaustion",0.507565054473129,"CD4 Treg"
"Terminal_exhaustion",0.532592254294668,"CD4 Treg"
"Terminal_exhaustion",0.50781687219743,"CD4 Treg"
"Terminal_exhaustion",0.532790645392786,"CD4 Treg"
"Terminal_exhaustion",0.49628075512217,"CD4 Treg"
"Terminal_exhaustion",0.513833099399612,"CD4 Treg"
"Terminal_exhaustion",0.516557683780404,"CD4 Treg"
"Terminal_exhaustion",0.508026352578506,"CD4 Treg"
"Terminal_exhaustion",0.525140003438681,"CD4 Treg"
"Terminal_exhaustion",0.526781201338678,"CD4 Treg"
"Terminal_exhaustion",0.513643245855667,"CD4 Treg"
"Terminal_exhaustion",0.521480490951986,"CD4 Treg"
"Terminal_exhaustion",0.531780510618127,"CD4 Treg"
"Terminal_exhaustion",0.507008414071701,"CD4 Treg"
"Terminal_exhaustion",0.553741836543238,"CD4 Treg"
"Terminal_exhaustion",0.520356007786952,"CD4 Treg"
"Terminal_exhaustion",0.50924036377157,"CD4 Treg"
"Terminal_exhaustion",0.533407507427452,"CD4 Treg"
"Terminal_exhaustion",0.505394664694858,"CD4 Treg"
"Terminal_exhaustion",0.515764184056666,"CD4 Treg"
